AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
0.44006017,0.21688934,0.44506782,0.337635,0.42824417,1.0,0.34867653,0.04432032,0.0,0.83466196,0.5642349,0.11274012,0.5459412,0.0,0.461789,0.46615797,0.94790673,0.07560296,0.28597477,0.2655744
0.5045577,0.37305513,0.31217578,0.24200071,0.70281315,1.0,0.48507586,0.46366313,0.0,0.90917265,0.860844,0.2030918,0.60712373,1.0,0.6352598,0.57695735,0.045793336,0.17662974,0.46849966,0.7114578
0.4114124,0.31216797,0.3113981,0.2967349,0.39464453,1.0,0.37337244,0.01037378,0.0,0.47593173,0.7811448,0.41866827,0.5596005,0.0,0.5415173,0.60559475,0.036030866,0.16280423,0.42191702,0.7634528
0.42949274,0.20236151,0.34414214,0.26076,0.55138105,1.0,0.6087085,0.93442553,1.0,0.8274895,0.7790569,0.3811613,0.2779936,0.0,0.3267591,0.39000085,0.95661056,0.2617562,0.34128967,0.7632973
0.44647446,0.20465519,0.53719825,0.26703173,0.87395144,1.0,0.582111,0.30961266,1.0,0.95460504,0.7173912,0.41028434,0.46078947,0.0,0.18617557,0.3505308,0.12510242,0.11513801,0.08260544,0.80549234
0.34390563,0.3949333,0.44112957,0.2658323,0.81317276,0.0,0.4980487,0.9554765,1.0,0.9016078,0.7611718,0.25671667,0.52643836,0.0,0.4660721,0.5078764,0.4648616,0.14348678,0.2411173,0.742092
0.48961958,0.4037897,0.42065403,0.28000328,0.7472712,1.0,0.57899386,0.6879633,1.0,0.7310463,0.47583148,0.26589808,0.31088063,1.0,0.2777262,0.23263434,0.9915495,0.3727653,0.28932533,0.7305969
0.43788224,0.27676064,0.4614618,0.27059913,0.81828725,1.0,0.54765445,0.29404336,1.0,0.9204568,0.5759018,0.69602,0.47245944,0.0,0.3832553,0.4245814,0.93557566,0.10636316,0.16862966,0.8070183
0.4366458,0.4287441,0.23069553,0.36310658,0.5605907,1.0,0.6182368,0.19892375,0.0,0.77544665,0.6077376,0.15104063,0.44952935,0.0,0.29550338,0.3727051,0.21603571,0.32997602,0.32918125,0.8576171
0.40913337,0.50925267,0.79609656,0.30283374,0.584715,1.0,0.6877309,0.000888101,1.0,0.730314,0.7690469,0.5424893,0.5524495,1.0,0.4199613,0.47952834,0.15199317,0.046950612,0.17846575,0.85863066
0.3743547,0.13646306,0.79148656,0.2598706,0.54323345,0.0,0.6319808,0.61647654,1.0,0.8514507,0.7961713,0.12579858,0.38996598,0.0,0.31255862,0.47887203,0.7807689,0.19634405,0.12453793,0.81143767
0.4065429,0.35260174,0.59178257,0.2677063,0.29395697,0.0,0.40585002,0.08497696,1.0,0.36638746,0.5412609,0.27283493,0.3895255,1.0,0.45087138,0.63838327,0.17487802,0.12831506,0.30261153,0.8129076
0.3357199,0.26640716,0.4760572,0.25463983,0.7516462,0.0,0.71080345,0.99008065,0.0,0.8448854,0.7221151,0.42011055,0.37189513,1.0,0.14674912,0.14880867,0.9748145,0.23031473,0.20431101,0.85931575
0.20758994,0.17186147,0.4369542,0.2492929,0.9178014,1.0,0.7229056,0.80118155,1.0,0.96193016,0.75380874,0.13225062,0.30458495,0.0,0.20311595,0.31780785,0.99293774,0.054740764,0.5424662,0.7542999
0.20865719,0.2259141,0.275838,0.27796584,0.44081783,0.0,0.38968417,0.95794845,1.0,0.75170225,0.78840774,0.3014401,0.50440544,1.0,0.47900623,0.64405656,0.081467986,0.07443132,0.1018544,0.19819698
0.36589748,0.27687886,0.40227416,0.27442122,0.4193478,0.0,0.54414624,0.0453011,0.0,0.78411704,0.58496207,0.26184902,0.5267849,1.0,0.58791703,0.6314971,0.0068499544,0.045866683,0.30056384,0.40984592
0.5642554,0.40626383,0.44940773,0.2590769,0.49166298,1.0,0.49734178,0.07483385,1.0,0.8917988,0.688926,0.3648444,0.4379704,0.0,0.67537177,0.41782278,0.9685606,0.14521806,0.44553596,0.32804468
0.5385232,0.44469288,0.6918534,0.3691868,0.88359267,0.0,0.68488103,0.84101677,1.0,0.9139408,0.55137545,0.3109867,0.4965005,1.0,0.2156701,0.35237986,0.9897106,0.5515833,0.17670962,0.834893
0.28621966,0.21464705,0.30112717,0.33099997,0.14487514,0.0,0.3849972,0.0053172065,0.0,0.20201044,0.48345727,0.23838755,0.3346825,0.0,0.62465835,0.45041528,0.47109014,0.13923746,0.20068498,0.569313
0.26914993,0.26820374,0.28266776,0.30524585,0.35281813,0.0,0.27802026,0.955474,0.0,0.5123367,0.84601146,0.24229313,0.51384073,0.0,0.528614,0.5388752,0.090430684,0.12865667,0.4151389,0.1388891
0.4303123,0.35474923,0.44676462,0.2710309,0.890754,1.0,0.5948433,0.7603904,1.0,0.9309408,0.77089727,0.099544644,0.40446588,1.0,0.3354703,0.3429544,0.9948461,0.13989896,0.14953342,0.7952738
0.38089162,0.29126507,0.1839601,0.34162346,0.5389142,0.0,0.44650275,0.38221002,1.0,0.80935675,0.3512525,0.3097661,0.45798373,0.0,0.4956054,0.44056222,0.6920473,0.089284375,0.22913992,0.4294747
0.3648776,0.36341867,0.6610371,0.27358907,0.67742205,1.0,0.5864211,0.6917586,1.0,0.841422,0.83241695,0.29860774,0.5380983,1.0,0.38055077,0.55286837,0.6263192,0.085600406,0.15817776,0.78398544
0.29489854,0.42361847,0.187742,0.25943854,0.6844987,0.0,0.37401503,0.8166626,1.0,0.80433595,0.67566,0.27741498,0.43464723,0.0,0.3084309,0.6066685,0.010115146,0.072235875,0.78484374,0.680245
0.30891356,0.31094682,0.47036764,0.24564621,0.19933395,1.0,0.5344981,0.0041326312,0.0,0.49943405,0.79585093,0.622226,0.5524825,0.0,0.6248878,0.7299772,0.09126769,0.16260083,0.6683471,0.76894134
0.34552756,0.26287565,0.28902736,0.39566034,0.583575,1.0,0.62483543,0.0080078645,1.0,0.701524,0.7712968,0.5053119,0.4599287,1.0,0.5094475,0.5620036,0.84120667,0.15047827,0.0712691,0.5360772
0.35912496,0.33045843,0.73942554,0.26456854,0.5757972,1.0,0.6168009,0.5963129,0.0,0.72124606,0.56890786,0.2586512,0.42726725,1.0,0.3720253,0.3081168,0.44236714,0.12322894,0.31927726,0.7674251
0.4083086,0.4622917,0.2908149,0.27463326,0.5804913,1.0,0.54835635,0.07011951,0.0,0.8720359,0.67121136,0.31834105,0.46405515,0.0,0.55402887,0.32871532,0.78717417,0.03631477,0.14709298,0.39265624
0.2748298,0.18945757,0.19723427,0.2734332,0.5503057,0.0,0.6322236,0.9885378,1.0,0.80678177,0.604833,0.50991607,0.38698888,0.0,0.25542405,0.29283425,0.31492448,0.20704219,0.2579995,0.7603168
0.40618455,0.25998425,0.51253575,0.43149686,0.23694062,0.0,0.3780184,0.014035575,0.0,0.31920207,0.37491554,0.08344899,0.5031483,0.0,0.72520113,0.2757699,0.10987859,0.06619915,0.17813931,0.08844409
0.35812634,0.2668007,0.5546905,0.3162637,0.7456927,0.0,0.50695455,0.59494704,0.0,0.7772867,0.7241563,0.49612463,0.5200319,0.0,0.7205617,0.6510699,0.09071163,0.11994662,0.557291,0.7490801
0.41646782,0.24607268,0.35413817,0.3173098,0.91732854,1.0,0.70083076,0.826886,1.0,0.9527019,0.70853233,0.06009811,0.56372046,0.0,0.1936542,0.46680903,0.44516683,0.1623044,0.23264223,0.7080895
0.29197073,0.3069439,0.16136494,0.3529746,0.8548067,1.0,0.4298992,0.0018594444,1.0,0.9000313,0.79867727,0.69539726,0.36735612,0.0,0.49974632,0.27610013,0.07556394,0.026813941,0.08282718,0.09768232
0.47283646,0.44454646,0.35806423,0.3803895,0.9151775,1.0,0.5356823,0.6397765,1.0,0.9390476,0.8873972,0.1297486,0.3393747,0.0,0.13781548,0.47790536,0.61655754,0.14174202,0.06779359,0.9088952
0.32134327,0.1941664,0.22287743,0.28529406,0.63627577,1.0,0.46578443,0.042561952,0.0,0.7993673,0.6606022,0.23794869,0.42446542,0.0,0.2385897,0.33557537,0.64990145,0.13915497,0.41824567,0.7293202
0.46909258,0.39392725,0.5899697,0.35822746,0.4622435,1.0,0.6501407,0.02293406,1.0,0.7648735,0.53745127,0.2266061,0.39717758,1.0,0.5650879,0.44527003,0.75299484,0.09371888,0.21653649,0.84932166
0.48559585,0.41520476,0.31759703,0.37547585,0.5461844,1.0,0.6683421,0.33892003,1.0,0.8086275,0.81233865,0.18903583,0.319819,1.0,0.40955338,0.49958715,0.86082304,0.10491575,0.18075636,0.8316306
0.31199858,0.31024274,0.49187315,0.28812045,0.31836867,1.0,0.49755096,0.30165777,1.0,0.8703185,0.59269315,0.2847052,0.4303176,0.0,0.48963922,0.4236974,0.893622,0.07703244,0.51334643,0.49564633
0.33392584,0.2917739,0.3750032,0.25806218,0.57909155,0.0,0.52146107,0.0013864547,0.0,0.79111075,0.6830675,0.2989302,0.48399705,0.0,0.35322693,0.61783475,0.008922268,0.08968777,0.31725082,0.7090541
0.58073753,0.27388033,0.6568788,0.27525213,0.7903587,1.0,0.5870061,0.39190483,1.0,0.93305755,0.58438426,0.15813209,0.49541545,1.0,0.21705692,0.43100566,0.9159792,0.15655284,0.27546656,0.75504804
0.3519927,0.26465213,0.7364557,0.27948445,0.749502,1.0,0.48534602,0.7029056,1.0,0.9204446,0.7725199,0.24996072,0.6073769,0.0,0.45976922,0.7359271,0.02851999,0.061779745,0.2565871,0.6617595
0.31798437,0.27999693,0.40380406,0.28275543,0.8443843,1.0,0.60672927,0.55236554,1.0,0.92706335,0.69571304,0.19122599,0.4421666,0.0,0.30095208,0.57271576,0.6246752,0.05733522,0.13539937,0.79757667
0.41470188,0.45566615,0.19397303,0.3883632,0.8809766,1.0,0.4314483,0.28284314,1.0,0.91017365,0.793778,0.32394814,0.48431382,1.0,0.6177737,0.26197147,0.31066707,0.09927255,0.15564671,0.7458772
0.32654095,0.23391627,0.56646883,0.26034456,0.4172516,1.0,0.60981286,0.017666461,1.0,0.8462273,0.743444,0.6144631,0.52101326,0.0,0.46896732,0.48624375,0.0594219,0.077273004,0.5465804,0.8343695
0.35781142,0.42404726,0.5326454,0.28131023,0.65567946,1.0,0.63883823,0.051338103,0.0,0.9031239,0.6435401,0.3266458,0.45433667,1.0,0.60863817,0.4939324,0.6409976,0.07464369,0.5058779,0.56390715
0.3385261,0.4498437,0.6199032,0.26722196,0.41659945,1.0,0.5796759,0.5917694,1.0,0.8497093,0.74502105,0.32159084,0.34903282,0.0,0.47256005,0.4079133,0.120139256,0.18542346,0.45739028,0.70378506
0.35924858,0.3727247,0.21536666,0.27574,0.90772325,1.0,0.6531647,0.7808895,0.0,0.91831374,0.83499926,0.4898825,0.69819665,0.0,0.2843638,0.6587686,0.76893204,0.08024276,0.3845934,0.7391821
0.43489644,0.41515398,0.7085589,0.30982745,0.38562223,1.0,0.42676878,0.004943722,0.0,0.7464418,0.57149076,0.069020726,0.33453476,0.0,0.4335387,0.30461946,0.0143710645,0.13230021,0.043197554,0.74035555
0.26183054,0.24073209,0.5057037,0.27827242,0.89370203,0.0,0.7200902,0.32718134,0.0,0.96607715,0.8024195,0.54219943,0.5128886,0.0,0.28039977,0.35912284,0.735716,0.16790617,0.15630965,0.6993803
0.29789534,0.28858733,0.23836267,0.2513114,0.88887167,1.0,0.568103,0.99343127,1.0,0.9242261,0.8313685,0.41570452,0.54062146,0.0,0.20200706,0.76865685,0.17481318,0.040583454,0.55083346,0.19442919
0.35621712,0.3910127,0.52244383,0.28754908,0.53631663,1.0,0.48962307,0.34562922,0.0,0.68852675,0.66283196,0.5662062,0.42123336,0.0,0.30720052,0.36468074,0.08089256,0.18736155,0.68161094,0.7739903
0.2991607,0.310875,0.33922288,0.29955345,0.8920812,1.0,0.50296164,0.25935522,0.0,0.95522094,0.76892745,0.33987075,0.3393511,1.0,0.32989848,0.5627155,0.906207,0.1449049,0.1055214,0.7294844
0.4344684,0.32463646,0.33543205,0.3750333,0.8719732,1.0,0.5809109,0.064714864,1.0,0.9318813,0.8111298,0.36949727,0.4278964,1.0,0.16076232,0.4191727,0.88887984,0.084302105,0.10486617,0.75830245
0.46709242,0.39209378,0.4635923,0.27963087,0.59504575,1.0,0.4848412,0.07831623,0.0,0.7707487,0.83561766,0.16217855,0.49320203,0.0,0.43084025,0.546298,0.0037165263,0.044847984,0.5413429,0.65815085
0.2521835,0.40588167,0.29524872,0.24569814,0.45166087,1.0,0.36751947,0.31863764,0.0,0.683906,0.6758413,0.1614954,0.5772665,0.0,0.4950863,0.5948683,0.018432308,0.031847134,0.47050768,0.73642004
0.34847248,0.29516557,0.5842369,0.25991008,0.5667955,1.0,0.52641404,0.14010379,1.0,0.6835027,0.6205357,0.061972197,0.4004892,1.0,0.5128394,0.5534821,0.044477846,0.12121641,0.43765473,0.76833516
0.44012004,0.3923436,0.5341792,0.28110054,0.9036634,1.0,0.67748463,0.75139105,0.0,0.9397253,0.7355413,0.24633542,0.5098997,1.0,0.1913553,0.3569164,0.97280437,0.1335487,0.065525174,0.800715
0.34545344,0.27892086,0.17494877,0.3743429,0.5272492,1.0,0.37122697,0.05436988,1.0,0.6208456,0.6210925,0.22673343,0.4901317,0.0,0.47978804,0.53140223,0.055968888,0.042393636,0.14079988,0.2374987
0.41010854,0.32356322,0.5532984,0.33982906,0.7468288,1.0,0.57781476,0.1395502,1.0,0.9251396,0.77223265,0.21337084,0.46017823,1.0,0.30951926,0.38844368,0.9135624,0.1304743,0.39530084,0.7817217
0.25303766,0.19411117,0.21004046,0.3326017,0.7887552,1.0,0.5186301,0.023997094,1.0,0.8832438,0.90448374,0.28504965,0.48180243,0.0,0.47867146,0.7675136,0.3445031,0.08068263,0.42846754,0.713877
0.2503588,0.20359726,0.40280348,0.25835827,0.9149945,1.0,0.74660134,0.9874286,1.0,0.93381983,0.7011808,0.31176433,0.3531505,1.0,0.27119207,0.3475283,0.9787618,0.17656246,0.26549,0.49574035
0.23489593,0.225428,0.2254377,0.3101993,0.47460392,0.0,0.43555427,0.007626567,1.0,0.54134345,0.46696866,0.12540123,0.38377753,0.0,0.3720659,0.33060563,0.22225784,0.18083856,0.45375463,0.37329555
0.463133,0.23029473,0.70616907,0.24411348,0.72527534,1.0,0.6391727,0.72947943,1.0,0.9246869,0.6336276,0.4474676,0.5028717,0.0,0.315338,0.4845822,0.6263296,0.12080505,0.21204297,0.76306564
0.3330985,0.31170818,0.19142886,0.26075038,0.5898142,1.0,0.62706363,0.7396894,0.0,0.62480015,0.6263226,0.23460795,0.36593693,0.0,0.23230325,0.43539774,0.475492,0.08686118,0.5602251,0.4689742
0.34702513,0.23286216,0.23494327,0.4024303,0.25717252,0.0,0.27107137,0.25165883,1.0,0.5233821,0.5121786,0.29672137,0.5592679,0.0,0.5462182,0.5734684,0.66146564,0.060222358,0.16058978,0.1093784
0.34715566,0.4588667,0.20530307,0.27953252,0.5255323,1.0,0.39525732,0.4923122,1.0,0.6381589,0.69978344,0.3074793,0.43671197,1.0,0.2882808,0.49700037,0.43547842,0.15390839,0.29692072,0.44314805
0.36380208,0.53310037,0.3939063,0.27948326,0.8994372,1.0,0.49929363,0.24389209,1.0,0.9567561,0.7708053,0.03567358,0.48180485,0.0,0.16962847,0.5465874,0.46185237,0.10465281,0.24954385,0.7721201
0.46188965,0.46575004,0.49966672,0.31448168,0.30836546,1.0,0.44853604,0.10098946,1.0,0.34214827,0.6684069,0.5438239,0.5440373,0.0,0.6042463,0.63212895,0.22651339,0.05682903,0.3958684,0.75788033
0.29082856,0.24599178,0.5209535,0.25605294,0.6911931,1.0,0.4685682,0.7758721,0.0,0.88813066,0.7996255,0.42738637,0.51617527,0.0,0.45924702,0.5964329,0.029275322,0.06187374,0.2849582,0.7458674
0.457607,0.25142768,0.27915072,0.29479414,0.3129455,1.0,0.2933743,0.09592508,0.0,0.23432678,0.5146227,0.11813656,0.54533386,0.0,0.45509374,0.5409766,0.009126699,0.03961184,0.2850971,0.7745048
0.2962395,0.2642186,0.28719473,0.2720452,0.594753,1.0,0.47327626,0.90975827,1.0,0.86793774,0.81105673,0.2512235,0.44319698,0.0,0.5163117,0.49532634,0.37736043,0.22521281,0.6021303,0.20976105
0.4181235,0.33437085,0.50457466,0.3727465,0.24777351,1.0,0.4323912,0.0031401138,0.0,0.3246727,0.68453795,0.3706622,0.5956225,0.0,0.6327422,0.6825098,0.07891916,0.07842754,0.7823395,0.67994267
0.3437293,0.17655456,0.12622365,0.31654987,0.80370474,0.0,0.41516495,0.21333177,0.0,0.84881777,0.6796166,0.21618462,0.56718767,0.0,0.49609464,0.6273603,0.047394756,0.16281047,0.20982775,0.8041926
0.38077608,0.34958524,0.59143794,0.30426574,0.8853465,1.0,0.73841655,0.9728171,0.0,0.94113785,0.79300416,0.6485413,0.42655897,0.0,0.4102528,0.45342743,0.90518045,0.12408828,0.08605212,0.8279062
0.3564685,0.3256244,0.701018,0.24413255,0.50257486,1.0,0.546761,0.20807976,1.0,0.77293503,0.73871464,0.2974114,0.41009766,0.0,0.42753553,0.39881888,0.762152,0.13914417,0.16433941,0.6861903
0.43629703,0.38714734,0.40162647,0.38526505,0.48261893,1.0,0.4693552,0.0028731427,0.0,0.70209575,0.63941145,0.2001149,0.42341742,0.0,0.5487103,0.53853136,0.46488097,0.04427058,0.11867736,0.52610344
0.34818387,0.2427443,0.4959323,0.27584198,0.8699912,1.0,0.6176911,0.84317464,0.0,0.95435685,0.70615137,0.18333016,0.46159986,0.0,0.25349706,0.24543405,0.9641409,0.07624572,0.11759378,0.8372056
0.43592557,0.44585735,0.28315645,0.28944424,0.6722256,1.0,0.51199245,0.76535314,1.0,0.8080479,0.48437166,0.2446184,0.38540718,1.0,0.3665684,0.07883283,0.98534596,0.3940036,0.32020563,0.7763332
0.40746242,0.41423282,0.6707614,0.312623,0.58442116,1.0,0.549978,0.32459706,0.0,0.8125445,0.6774645,0.28527424,0.37009305,0.0,0.5738623,0.35233837,0.7838903,0.17035331,0.617601,0.84520864
0.33513036,0.12117237,0.31412575,0.40887278,0.5286014,0.0,0.44068158,0.008480057,0.0,0.7847419,0.6767651,0.67332864,0.6155184,0.0,0.5206836,0.69598234,0.107840456,0.0506921,0.17312449,0.579957
0.48378336,0.3236102,0.71161145,0.28762385,0.50773025,1.0,0.5471131,0.32378846,1.0,0.7470139,0.69158536,0.6030353,0.5319267,0.0,0.49853036,0.6990212,0.60420924,0.08449899,0.43552613,0.804317
0.31979853,0.33025372,0.18211487,0.42395487,0.48660251,0.0,0.49416786,0.0035369413,1.0,0.7033195,0.6361856,0.21250677,0.5348462,0.0,0.40005475,0.55702525,0.09621175,0.07685083,0.20729814,0.28509536
0.3868192,0.35634017,0.5107365,0.4121244,0.88109756,1.0,0.46055692,0.21952567,0.0,0.91819406,0.59537953,0.30834848,0.48135012,0.0,0.34365556,0.31059998,0.8458464,0.10757484,0.60664016,0.77884555
0.36055085,0.45795634,0.46446717,0.2782467,0.590497,1.0,0.52460074,0.055291124,1.0,0.78793967,0.4733812,0.50009716,0.43099263,0.0,0.35953894,0.313251,0.19425586,0.1071634,0.38042995,0.71902144
0.23562801,0.2700876,0.33017424,0.267994,0.52413404,1.0,0.5214291,0.79221696,1.0,0.7680862,0.63582826,0.21045068,0.42407423,0.0,0.34754077,0.5259168,0.04067537,0.20648386,0.23754089,0.36773
0.25744575,0.3312446,0.32863966,0.2929559,0.8793184,1.0,0.53317064,0.086950175,0.0,0.9139563,0.7574661,0.0708422,0.5949727,0.0,0.2343878,0.24208614,0.43230432,0.038590953,0.16470988,0.627939
0.3890104,0.3783601,0.39636827,0.26864162,0.83240056,0.0,0.57465315,0.2747594,1.0,0.8961043,0.6175181,0.21191186,0.57209957,0.0,0.5595778,0.598877,0.20293191,0.08655285,0.13303004,0.6499218
0.42040002,0.3255876,0.63471913,0.2888608,0.41168788,1.0,0.56069446,0.01736457,1.0,0.7104957,0.6773077,0.46162027,0.42724997,1.0,0.5630745,0.64235103,0.014761533,0.17155637,0.59963316,0.81606597
0.4828539,0.34743232,0.6070002,0.3862716,0.1692699,0.0,0.48326418,0.19228972,0.0,0.3371371,0.27442566,0.25240058,0.43353269,0.0,0.27551582,0.40469012,0.89823747,0.055979144,0.06301622,0.36763772
0.2975792,0.22185121,0.48104113,0.27035257,0.52787083,0.0,0.3464745,0.14740393,0.0,0.6859037,0.8191092,0.35089114,0.44121346,1.0,0.45932367,0.337311,0.63622373,0.12478141,0.34907863,0.26271644
0.41625246,0.40505695,0.5541333,0.37438568,0.8905058,1.0,0.73741966,0.037735727,1.0,0.8929443,0.7506852,0.40320814,0.5407868,0.0,0.40602225,0.32812062,0.7326508,0.025539473,0.29681638,0.8335506
0.40037936,0.31414154,0.5004881,0.24468088,0.8740658,1.0,0.6453195,0.8625663,1.0,0.91338664,0.78436947,0.27561665,0.2941375,1.0,0.2881239,0.13234882,0.99963355,0.22055534,0.14221905,0.16443053
0.3632214,0.3842891,0.3495495,0.27092865,0.68240774,1.0,0.58609885,0.8097178,0.0,0.9310428,0.65149134,0.7875501,0.49746093,0.0,0.47027165,0.6816242,0.2441241,0.044868857,0.10511877,0.7971675
0.31199822,0.2779098,0.10130872,0.31925803,0.8842603,1.0,0.46716526,0.058960624,1.0,0.9357229,0.7211202,0.25390026,0.25607124,1.0,0.21921346,0.042815022,0.9739093,0.07476117,0.038913686,0.519795
0.26570034,0.24892296,0.14189984,0.3186416,0.36873022,0.0,0.31478196,0.79238427,1.0,0.33372173,0.714605,0.3876946,0.49309656,0.0,0.5439907,0.54521185,0.0422267,0.059369013,0.21786971,0.09387561
0.38259828,0.31778768,0.31706905,0.26313904,0.5861104,1.0,0.606753,0.91424674,1.0,0.7631595,0.75497955,0.20374441,0.33293393,1.0,0.35336173,0.54649717,0.08511213,0.24874122,0.29186434,0.32999045
0.2770591,0.27769184,0.38917544,0.303872,0.41869676,1.0,0.28289333,0.0966806,0.0,0.54268986,0.7151815,0.110413045,0.35154456,0.0,0.43571702,0.43269938,0.05927259,0.09596379,0.46742713,0.1166451
0.38923246,0.39989287,0.31128454,0.263066,0.6993038,1.0,0.6054987,0.015651412,0.0,0.9064664,0.78623575,0.48365906,0.6197069,1.0,0.58805597,0.7307242,0.29871988,0.088779494,0.093494385,0.7939513
0.29559287,0.27505383,0.26728404,0.33828455,0.8083457,1.0,0.4031386,0.48410377,0.0,0.89372814,0.59497464,0.4883113,0.38120568,0.0,0.2785374,0.35558268,0.17919044,0.122132696,0.36459312,0.84572595
0.52277595,0.5442074,0.373071,0.39902118,0.62985206,1.0,0.6013853,0.03784638,1.0,0.76374,0.76804984,0.2631815,0.5573017,0.0,0.65511584,0.62877566,0.5079057,0.11024149,0.17894886,0.7613206
0.25250962,0.25252065,0.4202394,0.26101092,0.7092274,1.0,0.45983797,0.28307348,0.0,0.9025384,0.53330886,0.29547113,0.4182911,1.0,0.55051476,0.46221757,0.8564619,0.13036269,0.16254799,0.7272037
0.27572352,0.17157426,0.6427796,0.25578913,0.66303194,0.0,0.4666351,0.14517912,1.0,0.8765684,0.7900957,0.07555031,0.38181812,0.0,0.2998611,0.4506254,0.60786915,0.050952636,0.45962688,0.79547113
0.24938998,0.2624088,0.6040212,0.2603614,0.49981916,1.0,0.58581233,0.41647935,0.0,0.63976765,0.7252723,0.41819206,0.41291302,1.0,0.5831711,0.58389044,0.035915434,0.11393127,0.45198888,0.46241483
0.40539545,0.28990975,0.7493437,0.2340426,0.4372436,1.0,0.57343835,0.37187937,1.0,0.7956158,0.7217501,0.16722251,0.33573347,0.0,0.50228524,0.614037,0.02385016,0.11769317,0.38409975,0.4983053
0.2584641,0.24255046,0.5518057,0.26423812,0.8517844,1.0,0.6411158,0.88878983,1.0,0.9104855,0.6672691,0.18206705,0.5218865,1.0,0.25668964,0.37666446,0.84709907,0.13411771,0.12994772,0.7530017
0.34917933,0.4387562,0.558156,0.23942034,0.4932173,1.0,0.4150462,0.69903487,0.0,0.70021045,0.6857151,0.15899082,0.24715376,0.0,0.37911025,0.39722538,0.76057994,0.12538418,0.18446626,0.81744343
0.37386867,0.26685193,0.47052166,0.34263197,0.645128,0.0,0.50451857,0.076360136,1.0,0.7990506,0.7870874,0.15427424,0.4425678,0.0,0.49117133,0.46137014,0.9332123,0.09478693,0.29918903,0.40547392
0.55423236,0.18728967,0.5461699,0.24590112,0.5785971,0.0,0.63718575,0.08506976,1.0,0.8920888,0.70992035,0.5852864,0.5564861,0.0,0.5255724,0.7300406,0.20714012,0.13695434,0.41665596,0.7399757
0.3190164,0.4212379,0.5659357,0.26565555,0.5733468,1.0,0.69409496,0.12402138,1.0,0.8647604,0.8814111,0.33710697,0.5881574,0.0,0.46085793,0.6741838,0.35165182,0.029230036,0.35777983,0.8008577
0.44112688,0.40308487,0.14291151,0.32408255,0.90362066,1.0,0.348003,0.017654557,1.0,0.8740743,0.5391236,0.20116682,0.52122307,0.0,0.13019732,0.36691663,0.9202235,0.35864335,0.35500678,0.76429516
